course	file	number	title	question	source	score	evidence_kind	best_object	excerpt
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q16	沟道长度调制与 CMOS 反相器放大	MOSFET 沟道长度调制的物理意义是什么？它怎样体现在小信号模型中？	test/2024-一字班推研面经_高希钢.docx	0.654	regular	2024-一字班推研面经_高希钢.docx	比如我降低电压，可能会改变晶体管的直流工作点，让原本设计的放大倍数发生变化，这个时候实现的功能就可能会出错（老师若有所思了一会然后点了点头） 不认识老师2：知道沟道调制效应吗？它的物理意义是什么呀？ 沟道调制也叫厄尔利效应，在小信号等效里面相当于是还要在等效出来的电流源上串联一个电阻
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q16	沟道长度调制与 CMOS 反相器放大	CMOS 由什么组成？怎样把一个 CMOS 反相器用作放大器？	test/2024-一字班推研面经-吴凌沨.pdf	0.278	regular	2024-一字班推研面经-吴凌沨.pdf	结构，有哪些⽅法？（XRD 等）为什么⽤ XRD 测量镜头结构呢？假如有两个材料，⼀个是 Si、⼀个是 Ge，怎么区分呢？ 4. 怎么⽤⼀个 CMOS 反相器做⼀个放⼤器？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q16	沟道长度调制与 CMOS 反相器放大	CMOS 由什么组成？怎样把一个 CMOS 反相器用作放大器？	test/2024-一字班推研面经-zcy.docx	0.667	regular	2024-一字班推研面经-zcy.docx	知道CMOS吧，CMOS是由什么组成的？ CMOS可以作放大器吗？ 48问是由一个NMOS和PMOS组成，我也不知道CMOS能不能作放大器，我想了想，不知道输入低电平，输出高电平算不算放大，就说不能做，因为没有负反馈电阻，但估计答错了。
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	CMOS 有什么特点？怎样用 MOS 管实现二输入 NAND？CMOS 功耗来自哪里？	test/2012-面经_九字班2.pdf	0.409	regular	2012-面经_九字班2.pdf	截至频率 5k,一 6k 小信号会不会失真？大信号呢? 三极管的输入曲线，输出曲线，各个区的特点 CMOS 是什么？有什么特点？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	CMOS 有什么特点？怎样用 MOS 管实现二输入 NAND？CMOS 功耗来自哪里？	test/2014-面经_二字班.pdf	0.318	regular	2014-面经_二字班.pdf	的充放电。解决动态功耗的主要方法包括降低其偏置电压，而这却会恶化延时，另外就是 可以通过更好的电路编码设计减少其翻转频率等。 老师：还有什么其他原因导致动态功耗吗。
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	CMOS 有什么特点？怎样用 MOS 管实现二输入 NAND？CMOS 功耗来自哪里？	test/2020-七字班推研面经-1.docx	0.136	regular	2020-七字班推研面经-1.docx	面试时间：2020年9月12日 11:20 面试老师：乔飞老师、彭良瑞老师、李懋坤老师、不认识老师、钟晓峰老师（第七组） 面试前情报：“先根据简历问了一些，然后问香农公式、谐振腔模式、电生磁磁生电、基尔霍夫定律之类的，其实也没问几个问题”，“信号问了方波通过低通信道后输出什么情况。电路：1.     基尔霍夫定律物理上怎么解释2.     什么时候基尔霍夫定律不成立3.     数字电路的能耗来源”
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	两个普通 CMOS 门的输出能否直接相连？为什么？哪些输出结构可以共线？	test/2020-七字班推研面经-潘美竹.docx	0.308	regular	2020-七字班推研面经-潘美竹.docx	为什么要进行低信噪比近似？ 一个中心频点42MHz，带宽2Hz的信号，以62MHz抽样，最低在哪里有信号？ 抽样频率可以无限制上升吗？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	两个普通 CMOS 门的输出能否直接相连？为什么？哪些输出结构可以共线？	test/2022-九字班九字班推研面经-2.docx	0.308	regular	2022-九字班九字班推研面经-2.docx	其次电路：知道延时线吗？如何用电路元件建模？如何降低延时  (刚开始以为是传输线，被批了) 简述一下CMOS的原理？两个CMOS的输出端可以连起来吗，为什么？什么元件的输出端可以连起来？ 其次固物：一个原子有能隙和能级吗？简述一下金属和半导体的区别？费米能级是什么？温度升高的时候两者电阻怎么变化？为什么？ 最后好像是主考官问的：讲讲你的SRT项目？这玩意正中下怀，我直接讲了接近3min，讲到面试结束为止hhh
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	提高或降低 CMOS 供电电压怎样影响延时、功耗与可靠性？	test/2024-一字班推研面经-yj自行整理.zip	0.286	zip-interview	2024-一字班推研面经-yj自行整理.zip::面经-yj自行整理/markdown/推研面经2024.md	1.什么是触发器的建立时间，什么是保持时间？ 2.建立时间能不能是负的？保持时间能不能是负的？它们两个能不能同时是负的？（这个lxq上课还真讲过，但我忘了.........) 3.一个CMOS反相器，提高他的供电电压，反相器的延时是增大还是减小？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	提高或降低 CMOS 供电电压怎样影响延时、功耗与可靠性？	test/2024-一字班推研面经-高思研.pdf	0.19	regular	2024-一字班推研面经-高思研.pdf	进去之前听说狂问数电，但是我进去的时候数电模电都有问。问题其实记得没那么清楚了，印象中问了 延时的相关问题、 cache 的结构、三态门高阻态。我回答延迟的时候提到了  提高  VDD 降低延时，然后模 电的老师问了为什么（ 1V 的  VDD 电压到  0.8V 可以导通， 2V 的  VDD 电压到  1.6V 可以导通，那延时会
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q17	CMOS 逻辑、功耗、输出共线与电压缩放	提高或降低 CMOS 供电电压怎样影响延时、功耗与可靠性？	test/2024-一字班推研面经_高希钢.docx	0.333	regular	2024-一字班推研面经_高希钢.docx	不认识老师1：一个数字电路，如果降低它的工作电压，有什么好处和坏处？ 首先是功耗会降低，而且由于是数字电路，只要电压在阈值之上，电路功能就可以正常实现 不认识老师1：那速度会受影响吗？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q18	线性化与负反馈	怎样让一个非线性器件近似线性？负反馈能否实现线性化？举出具体电路并判断反馈类型。	test/2013-面试经历小结-黄博.pdf	0.364	regular	2013-面试经历小结-黄博.pdf	信号组旁边就是线路组，里面有李国林老师，罗嵘老师，苏厉老师其他几位不认识。国林哥哥先问：如果有一 个非线性器件，怎么让它变成线性的？我先说如果是小信号就可以看成线性的（说到这里有老师点头，于是我 信心就上来了），然后说如果是大信号就可以用一个具有互补特性的电路来补偿。有老师问：负反馈行吗？我
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q18	线性化与负反馈	负反馈怎样影响增益稳定性、失真、带宽和输入输出电阻？	test/2018_面试整体情况.docx	0.273	regular	2018_面试整体情况.docx	8、（拿了两个长得像接在频谱仪的插口）这个是什么端口？这两个端口一大一小，它们的区别是什么？ 9、什么是摩尔定律？ 10、如何提高放大器工作的稳定性？负反馈的优缺点分别是什么？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q19	放大器类型与端口电阻	放大器的输入电阻和输出电阻应怎样选择？电压负载与电流负载时有什么区别？电压、电流、跨导和跨阻放大器如何从端口变量分类？	test/2012-面经_九字班1.pdf	0.617	regular	2012-面经_九字班1.pdf	果输入一个带宽为 2MHz 的信号，里面含有各种频率分量，那么输出的波形会失真么？ 稳定直流工作点有什么好处？如何做？ 放大器的输入电阻和输出电阻应该怎么取比较好（分情况讨论比如带电压负载/电流负
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q19	放大器类型与端口电阻	放大器的输入电阻和输出电阻应怎样选择？电压负载与电流负载时有什么区别？电压、电流、跨导和跨阻放大器如何从端口变量分类？	test/2012-面经_九字班2.pdf	0.553	regular	2012-面经_九字班2.pdf	入一个带宽为 2MHz 的信号，里面含有各种频率分量，那么输出的波形会失真么？ 稳定直流工作点有什么好处？如何做？ 放大器的输入电阻和输出电阻应该怎么取比较好（分情况讨论比如带电压负载/电流负
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q20	静态工作点与偏置稳定	什么是静态工作点？为什么放大器要设置并稳定直流工作点？怎样实现稳定？	test/2012-面经_九字班1.pdf	0.5	regular	2012-面经_九字班1.pdf	果输入一个带宽为 2MHz 的信号，里面含有各种频率分量，那么输出的波形会失真么？ 稳定直流工作点有什么好处？如何做？ 放大器的输入电阻和输出电阻应该怎么取比较好（分情况讨论比如带电压负载/电流负
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q20	静态工作点与偏置稳定	什么是静态工作点？为什么放大器要设置并稳定直流工作点？怎样实现稳定？	test/2012-面经_九字班2.pdf	0.5	regular	2012-面经_九字班2.pdf	入一个带宽为 2MHz 的信号，里面含有各种频率分量，那么输出的波形会失真么？ 稳定直流工作点有什么好处？如何做？ 放大器的输入电阻和输出电阻应该怎么取比较好（分情况讨论比如带电压负载/电流负
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q20	静态工作点与偏置稳定	什么是静态工作点？为什么放大器要设置并稳定直流工作点？怎样实现稳定？	test/2024-一字班推研面经-zcy.docx	0.269	regular	2024-一字班推研面经-zcy.docx	什么是中心极限定理？ 什么是宽平稳和严平稳？ 知道升余弦滤波器吧？升余弦滤波器可以实现吗？为什么？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q21	电流源、多级增益与带宽	电流源电路有什么特性？多级放大电路的增益和带宽相对单级怎样变化？	test/2021-八字班推研面经-贾文彬.docx	0.786	regular	2021-八字班推研面经-贾文彬.docx	完了我发现我电路组前面的几个问题都想不起来了，可能是因为dmjj太温柔了555 电流源电路有什么特性？（李冬梅老师温柔地引导我最终说出了输出电阻非常大） 多级放大电路的增益和带宽相比单管放大电路会发生什么变化？
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q21	电流源、多级增益与带宽	怎样增大放大器增益？若只有一级放大器，可以怎样提高增益？	test/2025-二字班推研面经-wj.pdf	0.55	regular	2025-二字班推研面经-wj.pdf	我：可以采用多级放大器级联的方法。 李国林：如果只有一级放大器呢？ 我：（这时候我真有点慌了，思索一会后想到群友预制的回答于是说）可以增大输出级晶体管的宽长比。
电路/EC - 电子电路与系统基础	电路/EC - 电子电路与系统基础/QUESTIONS.md	Q22	理想运算放大器、虚短与虚断	理想运算放大器有哪些特性？什么是虚短和虚断？理想输入电阻、输出电阻和开环增益分别怎样？这些近似在什么条件下成立？	test/2024-一字班推研面经-zcy.docx	0.447	regular	2024-一字班推研面经-zcy.docx	接下来是蒋琛老师大好人的两个问题，很基础，几乎秒答就过了： 积分器怎么搭？ 什么是虚短和虚断？
